694.23,1260,3624,13824,727,340,-53
694.24,1268,3620,14060,1016,546,-109
694.25,1256,3744,14200,1260,587,-109
694.26,1164,3812,14132,1177,551,-144
694.27,1180,3924,14040,888,481,-106
694.28,1216,3816,13844,742,429,-63
694.29,1212,3852,14000,781,399,-90
694.3,1104,3896,14088,674,347,1
694.31,1040,3908,13708,162,341,60
694.32,1200,3760,13752,-194,122,38
694.33,1428,3784,14444,910,612,-142
694.34,1148,4016,14336,1445,568,-170
694.35,1104,3980,13656,376,-28,2
694.36,1284,3880,14052,406,299,-38
694.37,1016,4016,13692,147,282,19
694.38,1132,3712,13516,-357,-35,108
694.39,1180,3704,13608,233,293,8
694.4,1192,3880,13988,659,343,-60
694.41,1172,3968,14232,909,153,-68
694.42,1080,4032,14100,712,118,-29
694.43,1124,4112,14088,476,140,26
694.44,1052,4132,14092,410,132,63
694.45,1120,4088,14040,376,286,-29
694.46,1132,4140,13800,407,347,-74
694.47,1096,4100,13832,439,381,-61
694.48,1140,4132,13836,513,282,-35
694.49,1172,4008,13696,596,300,-52
694.5,1148,4040,13856,717,270,-57
694.51,1200,4152,14048,692,270,-24
694.52,1140,4136,14032,652,274,-47
694.53,1144,4044,13944,564,203,-18
694.54,1156,4096,13832,434,309,-35
694.55,1160,4100,13836,328,391,-61
694.56,1120,4268,14052,209,357,2
694.57,1112,4064,13960,218,310,-23
694.58,1124,4188,13912,184,274,-10
694.59,1168,4272,13788,156,329,-8
694.6,1068,4236,13720,303,221,-29
694.61,1140,4292,13856,320,353,-13
694.62,1068,4336,13888,242,391,-43
694.63,1192,4252,13868,410,330,-52
694.64,1036,4388,13908,596,169,-56
694.65,1128,4376,14008,606,256,-71
694.66,1100,4404,14036,411,843,-142
694.67,872,4232,13780,237,208,-4
694.68,1040,4168,13384,-196,262,25
694.69,1148,4208,13864,296,373,-82
694.7,1288,4380,13964,667,352,-94
694.71,1064,4452,13748,140,369,-61
694.72,996,4216,13620,145,144,-1
694.73,1048,4344,13872,23,188,11
694.74,1028,4336,13860,-53,276,-17
694.75,1088,4300,13880,-31,189,0
694.76,1076,4424,13792,-32,191,-22
694.77,1148,4408,13920,2,185,-17
694.78,1164,4440,13752,90,145,12
694.79,1040,4396,14056,-15,273,8
694.8,1144,4272,13752,-260,289,18
694.81,1164,4336,13764,-77,209,-1
694.82,1152,4392,13924,2,276,-9
694.83,1164,4268,13952,-138,222,-2
694.84,1168,4312,13856,-224,166,8
694.85,1024,4336,13876,-168,239,10
694.86,1044,4252,13836,-159,270,16
694.87,1068,4356,13824,-176,256,-11
694.88,1116,4352,13816,-246,242,-7
694.89,1208,4328,13808,-315,228,12
694.9,1116,4260,13920,-275,254,45
694.91,1088,4420,14044,-276,218,33
694.92,1136,4392,13992,-268,216,44
694.93,1096,4432,13892,-305,185,18
694.94,1044,4424,13752,-323,172,29
694.95,1048,4364,13804,-350,209,50
694.96,1072,4340,14040,-382,244,-2
694.97,1124,4372,13780,-419,215,6
694.98,1008,4412,13984,-597,172,43
694.99,1036,4268,13864,-733,137,67
695.0,1020,4336,13824,-820,95,83
695.01,1164,4264,13936,-855,74,101
695.02,1172,4352,13776,-928,16,121
695.03,1020,4240,13900,-974,11,143
695.04,1116,4216,13920,-994,-19,144
695.05,1096,4132,13860,-1009,9,125
695.06,1220,4236,13852,-1071,65,136
695.07,1048,4196,13944,-1109,93,102
695.08,1184,4256,13912,-1139,63,120
695.09,1212,4100,13792,-1231,55,139
695.1,1128,4116,13796,-1279,41,129
695.11,1200,4088,13820,-1299,97,132
695.12,1204,4056,13856,-1501,76,170
695.13,1144,3992,13876,-1534,16,151
695.14,1012,4112,13808,-1531,31,186
695.15,1128,4008,13960,-1627,35,170
695.16,1032,4008,13988,-1700,38,185
695.17,1200,4024,13944,-1759,-30,151
695.18,1208,3764,13860,-1764,-18,154
695.19,1164,3744,13924,-1767,6,160
695.2,1112,3800,14004,-1713,-12,152
695.21,1108,3708,13916,-1651,31,182
695.22,1284,3696,14124,-1559,69,121
695.23,1096,3644,14032,-1476,130,118
695.24,1076,3636,14144,-1643,65,152
695.25,1124,3636,13896,-1843,-40,165
695.26,1256,3532,13900,-1939,-128,202
695.27,1148,3420,13932,-1872,-110,196
695.28,1224,3424,14000,-1683,-2,127
695.29,1244,3468,14224,-1289,180,79
695.3,1300,3496,14256,-1207,136,89
695.31,1184,3500,14164,-1538,-30,124
695.32,1224,3472,13944,-1755,-130,146
695.33,1196,3308,14040,-1594,-159,150
695.34,1260,3188,14128,-1393,-160,147
695.35,1144,3304,14044,-1995,-205,220
695.36,1376,3228,13400,-2586,-233,217
695.37,1464,3132,14392,-1756,213,29
695.38,1200,3244,14240,-651,95,17
695.39,1152,3284,13720,-1943,-723,198
695.4,1444,2900,14340,-1756,-273,134
695.41,1260,3024,13836,-1527,-78,150
695.42,1292,2992,13644,-2225,-575,267
695.43,1440,2840,13876,-1504,-133,141
695.44,1472,3016,14240,-676,134,-16
695.45,1420,3156,14492,-732,60,29
695.46,1388,3096,14336,-1237,-30,86
695.47,1268,3020,14328,-1376,-21,124
695.48,1248,3000,14332,-1528,32,156
695.49,1272,2936,14196,-1669,-6,166
695.5,1336,2868,14116,-1608,-4,119
695.51,1336,2780,14160,-1748,-163,136
695.52,1384,2788,13984,-1786,-166,134
695.53,1476,2644,13880,-1500,51,60
695.54,1388,2600,14044,-1190,-47,70
695.55,1528,2596,13976,-893,36,48
695.56,1428,2616,14388,-705,115,27
695.57,1468,2732,14376,-779,45,22
695.58,1372,2580,14272,-865,92,35
695.59,1428,2592,14160,-896,119,47
695.6,1452,2520,14304,-1006,144,-8
695.61,1480,2588,14236,-1171,73,45
695.62,1512,2568,14152,-1139,3,41
695.63,1384,2484,14236,-1172,41,36
695.64,1412,2416,14144,-1209,4,49
695.65,1452,2488,13996,-1162,11,60
695.66,1504,2544,14032,-1003,115,23
695.67,1460,2468,14228,-970,64,55
695.68,1356,2520,14248,-823,164,52
695.69,1424,2528,14244,-741,188,31
695.7,1464,2448,14132,-717,195,6
695.71,1500,2468,14420,-673,153,25
695.72,1432,2440,14424,-524,365,-9
695.73,1424,2416,14080,-1009,57,63
695.74,1460,2228,14032,-1021,75,34
695.75,1516,2368,14224,-781,57,26
695.76,1476,2204,14260,-560,40,22
695.77,1612,2348,14264,-611,46,12
695.78,1544,2292,14264,-705,94,36
695.79,1456,2368,14372,-707,96,10
695.8,1516,2320,14404,-801,8,15
695.81,1444,2336,14304,-741,71,25
695.82,1452,2268,14176,-700,87,-16
695.83,1520,2208,14416,-591,121,-20
695.84,1452,2216,14128,-407,207,10
695.85,1448,2280,14224,-460,219,3
695.86,1460,2128,14276,-474,220,27
695.87,1512,2188,14168,-466,224,18
695.88,1572,2112,14256,-341,193,18
695.89,1516,2152,14124,-264,150,15
695.9,1628,2160,14136,-151,171,24
695.91,1540,2088,14096,-62,185,21
695.92,1460,2108,14036,188,286,23
695.93,1500,2120,14196,290,267,-18
695.94,1508,2136,14108,310,300,-16
695.95,1436,2172,14240,392,338,-21
695.96,1564,2248,14076,421,346,-16
695.97,1464,2248,14132,547,414,-5
695.98,1528,2268,14120,680,491,-24
695.99,1396,2328,14188,741,428,-43
696.0,1504,2368,14264,880,438,-57
696.01,1476,2344,14276,1000,488,-69
696.02,1456,2432,14236,1051,475,-60
696.03,1508,2452,14184,1036,485,-39
696.04,1476,2364,14136,1101,507,-44
696.05,1396,2416,14248,1082,467,-36
696.06,1428,2380,14156,1068,420,-36
696.07,1408,2460,14248,1120,418,-31
696.08,1548,2408,14172,1131,464,-56
696.09,1532,2556,14196,1175,443,-69
696.1,1428,2452,14124,1264,443,-52
696.11,1492,2656,14284,1312,435,-58
696.12,1456,2560,14060,1394,498,-85
696.13,1544,2620,14140,1451,514,-83
696.14,1428,2708,14168,1460,516,-81
696.15,1524,2824,14208,1587,554,-108
696.16,1372,2652,14128,1612,574,-114
696.17,1348,2732,14244,1578,596,-89
696.18,1308,2848,14140,1531,543,-92
696.19,1420,3004,14184,1510,571,-107
696.2,1348,2896,14148,1518,580,-119
696.21,1352,2964,14184,1411,530,-102
696.22,1392,3064,14232,1496,532,-84
696.23,1324,3076,14252,1487,474,-99
696.24,1320,3164,14040,1353,506,-55
696.25,1344,3224,14072,1193,478,-46
696.26,1340,3156,13952,1036,405,-35
696.27,1300,3248,13976,1050,378,-40
696.28,1312,3120,14100,1400,568,-66
696.29,1384,3252,14200,1550,693,-117
696.3,1248,3352,14216,1597,694,-118
696.31,1264,3404,14132,1363,616,-108
696.32,1228,3420,14084,1071,512,-63
696.33,1252,3332,14020,991,457,-68
696.34,1224,3276,14188,1172,439,-77
696.35,1116,3400,14260,936,439,-20
696.36,1148,3468,13640,27,280,66
696.37,1452,3272,13928,375,355,-28
696.38,1408,3468,14672,1730,777,-263
696.39,1152,3696,14084,1352,393,-115
696.4,1252,3548,14032,382,68,-13
696.41,1356,3472,14212,854,632,-104
696.42,972,3576,13540,262,184,51
696.43,1240,3304,13628,-41,123,93
696.44,1180,3380,13988,934,405,-3
696.45,1208,3644,14360,1263,307,-96
696.46,1088,3648,14396,1298,206,-32
696.47,1072,3688,14168,1090,211,-28
696.48,1020,3840,14192,1026,291,-5
696.49,1152,3780,14216,867,296,12
696.5,1192,3744,14100,776,363,-13
696.51,1180,3888,13956,758,388,-31
696.52,1256,3784,13896,767,404,-29
696.53,1176,3696,13676,857,378,-42
