35.289,552.0
35.29,582.0
35.291,601.0
35.292,607.0
35.293,599.0
35.294,652.0
35.295,621.0
35.296,610.0
35.297,557.0
35.298,590.0
35.299,598.0
35.3,616.0
35.301,592.0
35.302,656.0
35.303,610.0
35.304,673.0
35.305,580.0
35.306,606.0
35.307,597.0
35.308,663.0
35.309,598.0
35.31,622.0
35.311,620.0
35.312,675.0
35.313,596.0
35.314,609.0
35.315,595.0
35.316,631.0
35.317,638.0
35.318,602.0
35.319,667.0
35.32,779.0
35.321,636.0
35.322,625.0
35.323,588.0
35.324,608.0
35.325,676.0
35.326,686.0
35.327,897.0
35.328,987.0
35.329,760.0
35.33,653.0
35.331,564.0
35.332,565.0
35.333,912.0
35.334,971.0
35.335,1015.0
35.336,1010.0
35.337,864.0
35.338,670.0
35.339,546.0
35.34,483.0
35.341,1015.0
35.342,1013.0
35.343,1017.0
35.344,1013.0
35.345,979.0
35.346,710.0
35.347,477.0
35.348,374.0
35.349,947.0
35.35,1007.0
35.351,1018.0
35.352,1006.0
35.353,854.0
35.354,486.0
35.355,322.0
35.356,332.0
35.357,409.0
35.358,503.0
35.359,816.0
35.36,904.0
35.361,549.0
35.362,313.0
35.363,300.0
35.364,327.0
35.365,296.0
35.366,339.0
35.367,494.0
35.368,568.0
35.369,370.0
35.37,294.0
35.371,354.0
35.372,401.0
35.373,355.0
35.374,329.0
35.375,367.0
35.376,427.0
35.377,363.0
35.378,395.0
35.379,425.0
35.38,475.0
35.381,406.0
35.382,385.0
35.383,421.0
35.384,461.0
35.385,425.0
35.386,467.0
35.387,472.0
35.388,527.0
35.389,434.0
35.39,422.0
35.391,459.0
35.392,496.0
35.393,476.0
35.394,524.0
35.395,520.0
35.396,541.0
35.397,469.0
35.398,462.0
35.399,508.0
35.4,535.0
35.401,520.0
35.402,566.0
35.403,574.0
35.404,561.0
35.405,497.0
35.406,492.0
35.407,541.0
35.408,550.0
35.409,562.0
35.41,586.0
35.411,611.0
35.412,571.0
35.413,516.0
35.414,511.0
35.415,546.0
35.416,562.0
35.417,575.0
35.418,583.0
35.419,624.0
35.42,569.0
35.421,527.0
35.422,533.0
35.423,574.0
35.424,583.0
35.425,602.0
35.426,581.0
35.427,654.0
35.428,589.0
35.429,542.0
35.43,547.0
35.431,579.0
35.432,598.0
35.433,618.0
35.434,604.0
35.435,639.0
35.436,592.0
35.437,550.0
35.438,558.0
35.439,587.0
35.44,613.0
35.441,644.0
35.442,633.0
35.443,639.0
35.444,600.0
35.445,557.0
35.446,571.0
35.447,594.0
35.448,624.0
35.449,664.0
35.45,635.0
35.451,625.0
35.452,599.0
35.453,557.0
35.454,575.0
35.455,591.0
35.456,630.0
35.457,634.0
35.458,625.0
35.459,602.0
35.46,604.0
35.461,565.0
35.462,576.0
35.463,589.0
35.464,644.0
35.465,629.0
35.466,620.0
35.467,592.0
35.468,621.0
35.469,596.0
35.47,588.0
35.471,587.0
35.472,641.0
35.473,614.0
35.474,597.0
35.475,598.0
35.476,668.0
35.477,625.0
35.478,604.0
35.479,589.0
35.48,650.0
35.481,614.0
35.482,593.0
35.483,613.0
35.484,861.0
35.485,707.0
35.486,614.0
35.487,576.0
35.488,630.0
35.489,605.0
35.49,578.0
35.491,655.0
35.492,888.0
35.493,733.0
35.494,607.0
35.495,558.0
35.496,617.0
35.497,622.0
35.498,561.0
35.499,581.0
35.5,640.0
35.501,711.0
35.502,574.0
35.503,570.0
35.504,603.0
35.505,613.0
35.506,550.0
35.507,576.0
35.508,706.0
35.509,618.0
35.51,543.0
35.511,589.0
35.512,604.0
35.513,623.0
35.514,559.0
35.515,558.0
35.516,598.0
35.517,567.0
35.518,562.0
35.519,625.0
35.52,633.0
35.521,638.0
35.522,577.0
35.523,563.0
35.524,590.0
35.525,570.0
35.526,584.0
35.527,639.0
35.528,651.0
35.529,604.0
35.53,556.0
35.531,557.0
35.532,601.0
35.533,569.0
35.534,591.0
35.535,638.0
35.536,660.0
35.537,604.0
35.538,559.0
35.539,558.0
35.54,594.0
35.541,578.0
35.542,611.0
35.543,619.0
35.544,670.0
35.545,593.0
35.546,555.0
35.547,561.0
35.548,603.0
35.549,587.0
35.55,619.0
35.551,605.0
35.552,662.0
35.553,595.0
35.554,558.0
35.555,567.0
35.556,600.0
35.557,593.0
35.558,600.0
35.559,617.0
35.56,649.0
35.561,589.0
35.562,557.0
35.563,576.0
35.564,601.0
35.565,597.0
35.566,599.0
35.567,639.0
35.568,637.0
35.569,588.0
35.57,555.0
35.571,575.0
35.572,597.0
35.573,606.0
35.574,599.0
35.575,656.0
35.576,627.0
35.577,596.0
35.578,557.0
35.579,584.0
35.58,596.0
35.581,606.0
35.582,605.0
35.583,663.0
35.584,622.0
35.585,608.0
35.586,560.0
35.587,585.0
35.588,595.0
35.589,624.0
35.59,600.0
35.591,647.0
35.592,625.0
35.593,662.0
35.594,585.0
35.595,588.0
35.596,588.0
35.597,621.0
35.598,617.0
35.599,616.0
35.6,647.0
35.601,686.0
35.602,595.0
35.603,588.0
35.604,589.0
35.605,632.0
35.606,671.0
35.607,622.0
35.608,758.0
35.609,868.0
35.61,671.0
35.611,607.0
35.612,576.0
35.613,594.0
35.614,759.0
35.615,760.0
35.616,1001.0
35.617,994.0
35.618,766.0
35.619,614.0
35.62,552.0
35.621,541.0
35.622,998.0
35.623,924.0
35.624,1023.0
35.625,1010.0
35.626,829.0
35.627,593.0
35.628,505.0
35.629,462.0
35.63,1011.0
35.631,1014.0
35.632,1014.0
35.633,1016.0
35.634,944.0
35.635,593.0
35.636,427.0
35.637,378.0
35.638,594.0
35.639,665.0
35.64,977.0
35.641,948.0
35.642,610.0
35.643,361.0
35.644,345.0
35.645,363.0
35.646,384.0
35.647,442.0
35.648,634.0
35.649,673.0
35.65,435.0
35.651,319.0
35.652,376.0
35.653,419.0
35.654,352.0
35.655,362.0
35.656,500.0
35.657,534.0
35.658,379.0
35.659,371.0
35.66,434.0
35.661,490.0
35.662,414.0
35.663,387.0
35.664,423.0
35.665,464.0
35.666,421.0
35.667,470.0
35.668,489.0
35.669,541.0
35.67,450.0
35.671,428.0
35.672,465.0
35.673,493.0
35.674,477.0
35.675,532.0
35.676,520.0
35.677,538.0
35.678,465.0
35.679,455.0
35.68,493.0
35.681,536.0
35.682,502.0
35.683,551.0
35.684,553.0
35.685,553.0
35.686,486.0
35.687,477.0
35.688,520.0
35.689,547.0
35.69,548.0
35.691,574.0
35.692,599.0
35.693,559.0
35.694,504.0
35.695,496.0
35.696,541.0
35.697,561.0
35.698,576.0
35.699,592.0
35.7,627.0
35.701,576.0
35.702,523.0
35.703,516.0
35.704,554.0
35.705,571.0
35.706,594.0
35.707,588.0
35.708,644.0
35.709,574.0
35.71,529.0
35.711,532.0
35.712,573.0
35.713,586.0
35.714,622.0
35.715,599.0
35.716,643.0
35.717,586.0
35.718,537.0
35.719,545.0
35.72,576.0
35.721,599.0
35.722,634.0
35.723,615.0
35.724,633.0
35.725,589.0
35.726,546.0
35.727,558.0
35.728,584.0
35.729,608.0
35.73,639.0
35.731,635.0
35.732,622.0
35.733,590.0
35.734,547.0
35.735,564.0
35.736,584.0
35.737,628.0
35.738,610.0
35.739,617.0
35.74,605.0
35.741,600.0
35.742,556.0
35.743,569.0
35.744,584.0
35.745,627.0
35.746,629.0
35.747,630.0
35.748,602.0
35.749,598.0
35.75,568.0
35.751,575.0
35.752,593.0
35.753,650.0
35.754,623.0
35.755,609.0
35.756,610.0
35.757,659.0
35.758,624.0
35.759,600.0
35.76,590.0
35.761,643.0
35.762,616.0
35.763,596.0
35.764,615.0
35.765,676.0
35.766,625.0
35.767,593.0
35.768,588.0
35.769,647.0
35.77,626.0
35.771,585.0
35.772,619.0
35.773,717.0
35.774,732.0
35.775,609.0
35.776,578.0
35.777,640.0
35.778,645.0
35.779,580.0
35.78,589.0
35.781,628.0
35.782,588.0
35.783,559.0
35.784,597.0
35.785,638.0
35.786,624.0
35.787,565.0
35.788,589.0
35.789,639.0
35.79,593.0
35.791,561.0
35.792,601.0
35.793,756.0
35.794,646.0
35.795,568.0
35.796,568.0
35.797,637.0
35.798,594.0
35.799,561.0
35.8,618.0
35.801,641.0
35.802,632.0
35.803,577.0
35.804,567.0
35.805,593.0
35.806,570.0
35.807,583.0
35.808,648.0
35.809,655.0
35.81,634.0
35.811,579.0
35.812,565.0
35.813,585.0
35.814,575.0
35.815,605.0
35.816,639.0
35.817,661.0
35.818,605.0
35.819,545.0
35.82,565.0
35.821,613.0
35.822,573.0
35.823,596.0
35.824,621.0
35.825,668.0
35.826,594.0
35.827,551.0
35.828,560.0
35.829,611.0
35.83,580.0
35.831,605.0
35.832,618.0
35.833,667.0
35.834,591.0
35.835,553.0
35.836,567.0
35.837,598.0
35.838,591.0
35.839,605.0
35.84,627.0
35.841,652.0
35.842,582.0
35.843,552.0
35.844,573.0
35.845,598.0
35.846,599.0
35.847,596.0
35.848,641.0
35.849,638.0
35.85,574.0
35.851,535.0
35.852,572.0
35.853,605.0
35.854,590.0
35.855,619.0
35.856,646.0
35.857,620.0
35.858,581.0
35.859,543.0
35.86,573.0
35.861,598.0
35.862,600.0
35.863,618.0
35.864,663.0
35.865,618.0
35.866,583.0
35.867,547.0
35.868,580.0
35.869,587.0
35.87,607.0
35.871,609.0
35.872,658.0
35.873,617.0
35.874,586.0
35.875,550.0
35.876,573.0
35.877,596.0
35.878,624.0
35.879,598.0
35.88,613.0
35.881,633.0
35.882,607.0
35.883,558.0
35.884,577.0
35.885,592.0
35.886,615.0
35.887,617.0
35.888,592.0
35.889,678.0
35.89,676.0
35.891,587.0
35.892,576.0
35.893,583.0
35.894,622.0
35.895,638.0
35.896,589.0
35.897,792.0
35.898,756.0
35.899,617.0
35.9,569.0
35.901,574.0
35.902,593.0
35.903,835.0
35.904,800.0
35.905,1005.0
35.906,984.0
35.907,761.0
35.908,606.0
35.909,553.0
35.91,517.0
35.911,1007.0
35.912,1010.0
35.913,1018.0
35.914,1010.0
35.915,855.0
35.916,589.0
35.917,487.0
35.918,441.0
35.919,1001.0
35.92,1011.0
35.921,1012.0
35.922,1011.0
35.923,889.0
35.924,535.0
35.925,394.0
35.926,363.0
35.927,502.0
35.928,612.0
35.929,1000.0
35.93,897.0
35.931,535.0
35.932,334.0
35.933,339.0
35.934,371.0
35.935,369.0
35.936,471.0
35.937,693.0
35.938,650.0
35.939,386.0
35.94,306.0
35.941,362.0
35.942,410.0
35.943,344.0
35.944,318.0
35.945,373.0
35.946,419.0
35.947,355.0
35.948,399.0
35.949,425.0
35.95,480.0
35.951,398.0
35.952,372.0
35.953,409.0
35.954,442.0
35.955,418.0
35.956,470.0
35.957,480.0
35.958,502.0
35.959,425.0
35.96,412.0
35.961,455.0
35.962,498.0
35.963,466.0
35.964,518.0
35.965,516.0
35.966,514.0
35.967,448.0
35.968,438.0
35.969,493.0
35.97,522.0
35.971,502.0
35.972,537.0
35.973,549.0
35.974,526.0
35.975,468.0
35.976,466.0
35.977,509.0
35.978,526.0
35.979,545.0
35.98,565.0
35.981,602.0
35.982,545.0
35.983,493.0
35.984,489.0
35.985,533.0
35.986,548.0
35.987,579.0
35.988,565.0
35.989,632.0
35.99,561.0
35.991,510.0
35.992,511.0
35.993,545.0
35.994,567.0
35.995,599.0
35.996,569.0
35.997,626.0
35.998,569.0
35.999,522.0
36.0,529.0
36.001,557.0
36.002,586.0
36.003,622.0
36.004,604.0
36.005,618.0
36.006,567.0
36.007,529.0
36.008,543.0
36.009,569.0
36.01,602.0
36.011,626.0
36.012,626.0
36.013,615.0
36.014,571.0
36.015,535.0
36.016,555.0
36.017,577.0
36.018,618.0
36.019,629.0
36.02,631.0
36.021,598.0
36.022,571.0
36.023,529.0
36.024,553.0
36.025,576.0
36.026,617.0
36.027,610.0
36.028,632.0
36.029,588.0
36.03,569.0
36.031,542.0
36.032,561.0
36.033,585.0
36.034,635.0
36.035,609.0
36.036,613.0
36.037,580.0
36.038,574.0
36.039,550.0
36.04,568.0
36.041,589.0
36.042,640.0
36.043,614.0
36.044,588.0
36.045,580.0
36.046,609.0
36.047,574.0
36.048,571.0
36.049,591.0
36.05,650.0
36.051,604.0
36.052,574.0
36.053,603.0
36.054,636.0
36.055,593.0
36.056,572.0
36.057,589.0
36.058,649.0
36.059,604.0
36.06,568.0
36.061,630.0
36.062,676.0
36.063,618.0
36.064,570.0
36.065,587.0
36.066,633.0
36.067,636.0
36.068,566.0
36.069,582.0
36.07,628.0
36.071,593.0
36.072,561.0
36.073,609.0
36.074,629.0
36.075,611.0
36.076,558.0
36.077,602.0
36.078,652.0
36.079,601.0
36.08,561.0
36.081,612.0
36.082,640.0
36.083,626.0
36.084,564.0
36.085,564.0
36.086,605.0
36.087,574.0
36.088,579.0
36.089,635.0
36.09,656.0
36.091,621.0
36.092,566.0
36.093,572.0
36.094,615.0
36.095,574.0
36.096,588.0
36.097,641.0
36.098,672.0
36.099,624.0
36.1,573.0
36.101,572.0
36.102,610.0
36.103,581.0
36.104,618.0
36.105,643.0
36.106,676.0
36.107,597.0
36.108,557.0
36.109,565.0
36.11,606.0
36.111,579.0
36.112,608.0
36.113,614.0
36.114,677.0
36.115,575.0
36.116,546.0
36.117,577.0
36.118,644.0
36.119,578.0
36.12,588.0
36.121,610.0
36.122,642.0
36.123,577.0
36.124,551.0
36.125,577.0
36.126,608.0
36.127,589.0
36.128,592.0
36.129,629.0
36.13,645.0
36.131,583.0
36.132,559.0
36.133,585.0
36.134,604.0
36.135,606.0
36.136,596.0
36.137,632.0
36.138,637.0
36.139,572.0
36.14,552.0
36.141,588.0
36.142,597.0
36.143,607.0
36.144,597.0
36.145,661.0
36.146,626.0
36.147,568.0
36.148,550.0
36.149,588.0
36.15,592.0
36.151,598.0
36.152,636.0
36.153,668.0
36.154,622.0
36.155,566.0
36.156,553.0
36.157,582.0
36.158,594.0
36.159,597.0
36.16,611.0
36.161,633.0
36.162,626.0
36.163,579.0
36.164,562.0
36.165,581.0
36.166,590.0
36.167,611.0
36.168,585.0
36.169,597.0
36.17,660.0
36.171,609.0
36.172,571.0
36.173,575.0
36.174,588.0
36.175,613.0
36.176,609.0
36.177,579.0
36.178,743.0
36.179,672.0
36.18,597.0
36.181,570.0
36.182,577.0
36.183,594.0
36.184,660.0
36.185,610.0
36.186,890.0
36.187,789.0
36.188,649.0
36.189,568.0
36.19,568.0
36.191,577.0
36.192,852.0
36.193,870.0
36.194,1012.0
36.195,995.0
36.196,798.0
36.197,583.0
36.198,519.0
36.199,493.0
36.2,1011.0
36.201,1014.0
36.202,1014.0
36.203,1012.0
36.204,888.0
36.205,569.0
36.206,449.0
36.207,417.0
36.208,894.0
36.209,993.0
36.21,1017.0
36.211,995.0
36.212,754.0
36.213,446.0
36.214,356.0
36.215,375.0
36.216,463.0
36.217,591.0
36.218,907.0
36.219,744.0
36.22,451.0
36.221,312.0
36.222,356.0
36.223,395.0
36.224,323.0
36.225,383.0
36.226,555.0
36.227,531.0
36.228,358.0
36.229,350.0
36.23,399.0
36.231,461.0
36.232,380.0
36.233,362.0
36.234,460.0
36.235,432.0
36.236,398.0
36.237,442.0
36.238,446.0
36.239,500.0
36.24,430.0
36.241,413.0
36.242,496.0
36.243,465.0
36.244,460.0
36.245,521.0
36.246,519.0
